1,"[28.788647"""," ""-81.336108""]""",1325 Arbor Lakes Circle,Sanford,FL,32771,f17019d1-fc59-44db-ad55-3a6d6e0ad485,4/30/2020 18:43
2,"[28.787318"""," ""-81.336600""]""",2516 White Magnolia Way,Sanford,FL,32771,f17019d1-fc59-44db-ad55-3a6d6e0ad485,4/30/2020 18:45
3,"[28.787917"""," ""-81.335639""]""",1726 Arbor Lakes Circle,Sanford,FL,32771,f17019d1-fc59-44db-ad55-3a6d6e0ad485,4/30/2020 18:45
4,"[28.787684"""," ""-81.336496""]""",2612 White Magnolia Way,Sanford,FL,32771,f17019d1-fc59-44db-ad55-3a6d6e0ad485,4/30/2020 18:45
5,"[28.788069"""," ""-81.336669""]""",2823 White Magnolia Way,Sanford,FL,32771,f17019d1-fc59-44db-ad55-3a6d6e0ad485,4/30/2020 18:46
